LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu
11923,122.0,1800,2,0,0,2,288,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,Unf,Ex,
11316,80.0,817,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
10237,65.0,783,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
9600,130.0,728,2,2,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,Gd,Gd,TA,Fa,No,Rec,TA,TA
7390,,1098,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
5925,50.0,600,2,0,0,0,0,0,0,RM,Norm,Grav,Pave,N,BrkTil,TA,TA,TA,TA,No,Unf,TA,
10382,75.0,588,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Fa,TA,TA,Gd,ALQ,TA,
10800,60.0,720,4,0,0,0,0,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,TA,TA,No,Unf,TA,
2268,36.0,764,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
7892,55.0,918,2,1,0,1,28,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,Unf,TA,TA
11639,95.0,1428,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
11414,60.0,728,3,0,0,2,509,0,0,RL,RRAn,GasA,Pave,N,BrkTil,TA,Gd,Gd,TA,No,Unf,Gd,
2651,,673,3,0,0,2,153,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
5900,51.0,440,2,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Fa,
4274,35.0,1241,1,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
9450,68.0,894,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
8816,80.0,1121,3,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Rec,TA,
12122,,944,3,0,0,2,144,0,0,RL,Norm,GasA,Pave,Y,CBlock,Ex,TA,TA,TA,Av,ALQ,Ex,
12203,98.0,1225,4,1,0,3,250,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
3182,43.0,1266,2,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,Gd
11250,,1128,4,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,Unf,Gd,Gd
10125,75.0,0,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,,,,,Gd,
10880,68.0,1164,3,0,0,1,0,0,0,RL,Norm,GasW,Pave,N,CBlock,TA,TA,TA,TA,No,ALQ,TA,
5310,59.0,485,2,0,0,1,394,0,0,RM,Feedr,GasA,Pave,Y,CBlock,TA,Gd,TA,Fa,No,Unf,Gd,
10159,83.0,1930,3,1,0,3,168,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Av,GLQ,Ex,Gd
12046,,848,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,Gd,TA
8125,65.0,770,3,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,No,Unf,Gd,
9452,82.0,1396,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
17671,121.0,916,4,1,0,2,0,0,0,RM,Artery,GasA,Pave,Y,BrkTil,Gd,Gd,TA,TA,No,BLQ,Gd,Gd
9760,80.0,822,3,1,0,2,239,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,BLQ,Gd,Fa
8846,68.0,750,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,
12456,96.0,1700,3,1,0,3,216,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Ex,Gd
4712,51.0,747,3,0,0,1,0,63,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
10659,,1050,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
11717,,1442,2,1,0,2,371,0,0,RL,PosA,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,TA
9786,60.0,1007,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,Fa,No,Unf,TA,Gd
6762,64.0,1187,2,0,0,2,105,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
10206,74.0,0,2,0,0,2,0,0,0,RL,Norm,GasW,Pave,N,Slab,TA,TA,,,,,Fa,
5400,60.0,691,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,Fa,TA,No,Unf,Ex,
11957,75.0,1574,3,1,0,3,144,0,0,RL,RRAn,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
11500,,1680,4,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
3182,43.0,1346,1,1,0,2,156,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
8385,65.0,985,3,0,0,1,210,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,Gd,Av,GLQ,TA,
12155,,1657,3,1,0,2,0,147,0,RL,PosN,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,LwQ,TA,TA
2217,21.0,546,3,0,0,1,238,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
12118,43.0,1710,3,1,0,2,100,180,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Mn,Unf,Gd,Gd
6000,60.0,1008,4,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Fa,TA,TA,No,Unf,TA,
21286,115.0,720,4,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,Gd
9825,75.0,0,4,0,0,0,0,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,,,,,TA,
10592,55.0,602,3,2,0,1,96,53,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,TA,Fa,No,Unf,Gd,TA
7200,60.0,1022,2,0,0,1,0,0,0,RM,Norm,GasW,Pave,N,BrkTil,TA,TA,TA,TA,No,ALQ,TA,
11664,60.0,1082,2,1,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,Fa,No,BLQ,TA,Gd
8400,70.0,810,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
11883,73.0,1504,3,1,0,2,115,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,TA
5814,,1220,1,1,0,2,63,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,Av,GLQ,Gd,Ex
10784,,384,3,1,0,2,164,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
3013,43.0,1362,2,1,0,2,142,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,Gd
7024,60.0,1132,2,0,0,2,252,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,Gd,
7406,64.0,1199,2,0,0,2,105,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
9439,52.0,912,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
3182,43.0,1346,2,1,0,2,156,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,Gd,No,GLQ,Gd,Gd
15498,,1565,2,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,Av,ALQ,Gd,Gd
7700,70.0,882,3,0,0,2,96,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
9300,73.0,1268,3,2,0,2,0,143,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,Gd
9520,71.0,1638,3,1,0,3,192,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Gd,GLQ,Gd,Gd
9492,79.0,768,3,1,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,Gd
1680,21.0,672,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
7082,,686,5,0,0,0,0,0,0,RH,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Mn,Unf,TA,
15863,102.0,824,5,2,0,2,136,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,GLQ,TA,TA
14541,,1338,5,1,0,3,209,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,Gd,Gd,Gd,No,GLQ,Gd,TA
8125,,1654,3,0,0,3,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,
6305,50.0,920,2,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,Fa,Fa,No,Unf,Fa,Gd
11500,,0,3,0,0,1,186,0,0,RL,Norm,GasA,Pave,N,Slab,TA,Gd,,,,,TA,
12898,89.0,1620,2,1,0,3,228,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Ex,Ex
9240,,1055,3,1,0,2,0,189,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
1533,21.0,546,3,1,0,0,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,TA
1477,21.0,630,1,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,GLQ,TA,
13125,88.0,1134,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,TA
9130,,800,4,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,Gd,
5381,34.0,1306,1,1,0,2,170,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,ALQ,Gd,Gd
11839,86.0,1475,4,1,0,2,192,0,1,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,Gd,Ex
9600,80.0,2524,4,1,0,2,474,0,1,RL,PosN,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,ALQ,Gd,Gd
13680,,0,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,TA,,,,,TA,Gd
16056,85.0,1992,4,1,0,3,214,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,GLQ,Ex,Gd
9245,57.0,990,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,
21750,100.0,0,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,Fa,,,,,TA,TA
11100,60.0,0,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,,,,,Gd,
8993,73.0,1302,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
11175,103.0,1316,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,Gd
9500,100.0,816,4,1,0,2,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,TA
8562,68.0,1216,4,1,0,1,116,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,Rec,TA,Gd
11367,90.0,1065,3,1,0,2,199,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,Gd
11361,104.0,1193,3,1,0,2,0,189,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
7052,43.0,1364,2,1,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Gd
29959,,973,3,1,0,2,168,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
11308,96.0,1104,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Av,GLQ,Ex,Gd
11275,,854,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,Rec,TA,Gd
4920,41.0,1338,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,
18000,120.0,894,2,0,0,3,0,0,0,C (all),Norm,GasA,Grvl,Y,CBlock,Fa,TA,TA,TA,No,Unf,TA,
13600,85.0,662,5,0,0,2,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,TA,No,Unf,TA,
6000,50.0,1103,2,1,0,2,166,0,0,RM,Artery,GasA,Pave,Y,BrkTil,TA,Gd,TA,TA,No,BLQ,Gd,Gd
11000,,1154,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,BLQ,TA,Po
14000,80.0,1306,3,0,0,2,296,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,
7837,59.0,799,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,TA,TA
9760,80.0,780,4,0,0,2,328,189,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,GLQ,TA,
3964,42.0,942,5,1,0,2,728,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,Gd
9600,60.0,845,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,Gd,
10152,72.0,1048,3,0,0,1,0,192,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
11700,78.0,727,4,0,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
7585,50.0,810,4,1,0,1,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,Fa,Fa,Mn,Unf,TA,TA
7950,75.0,690,3,0,0,2,252,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
8556,74.0,1240,2,0,0,3,140,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,
13125,75.0,800,3,2,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Gd
10800,60.0,796,3,1,0,2,436,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Fa,TA,No,ALQ,Gd,TA
15870,,1096,3,0,0,1,240,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,BLQ,TA,
4435,37.0,848,1,1,0,2,140,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,Gd
8775,65.0,990,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,
11040,80.0,1258,3,0,0,2,55,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,TA,TA,No,ALQ,Gd,
7500,75.0,1040,3,0,0,1,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,
8749,70.0,1459,3,1,0,2,192,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,Gd
8800,80.0,1251,3,2,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,Gd
13031,,691,3,1,0,2,315,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,ALQ,TA,TA
9069,73.0,936,2,0,0,2,120,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Av,GLQ,Gd,
1974,,546,3,0,0,1,120,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
10574,85.0,1082,3,1,0,3,160,0,1,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,Unf,Gd,Gd
2522,24.0,970,3,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,
3316,37.0,1247,1,1,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
8544,60.0,0,2,0,0,2,0,0,0,RL,Norm,Wall,Pave,N,Slab,TA,TA,,,,,TA,
2160,24.0,600,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,BLQ,Gd,
8400,60.0,1181,4,1,0,2,342,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Rec,TA,Gd
9230,71.0,864,1,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,GLQ,Gd,
5868,74.0,936,2,0,0,1,0,160,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
9317,78.0,1314,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd
6882,60.0,684,3,0,0,0,136,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,Gd,
3696,,1074,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,No,Unf,Gd,
6000,50.0,672,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,BLQ,TA,
11880,82.0,1271,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA
8400,60.0,290,1,0,0,1,0,0,0,RL,Norm,GasA,Pave,N,CBlock,TA,TA,TA,Fa,No,Rec,Fa,
9758,61.0,950,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
7000,70.0,1010,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,
8910,79.0,655,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,ALQ,TA,Fa
2016,24.0,630,3,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
12256,98.0,1463,3,2,0,2,186,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,GLQ,Gd,TA
10357,114.0,910,3,1,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Mn,GLQ,Gd,TA
23257,168.0,868,3,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,Gd,No,Unf,Gd,Gd
8063,,924,3,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,TA,TA
11362,107.0,1836,3,1,0,3,125,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Mn,GLQ,Gd,Gd
8000,,773,3,1,0,2,224,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,TA
10480,80.0,803,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,Gd
7100,73.0,816,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,
8923,66.0,1008,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Gd,
5400,90.0,833,2,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,Rec,Gd,
12085,93.0,1734,3,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,No,GLQ,Ex,Gd
7750,,408,3,1,0,2,120,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
9764,57.0,894,3,0,0,2,0,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Gd,
13825,85.0,533,3,0,0,1,280,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,Unf,TA,
7560,70.0,1040,3,0,0,1,140,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,LwQ,TA,
8263,59.0,1012,2,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
10084,84.0,1552,3,0,0,3,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,
8926,,672,3,0,0,1,64,160,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,TA,
9405,50.0,698,2,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Ex,TA,TA,No,Unf,TA,
9125,,384,3,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,TA
10434,60.0,1005,2,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Fa,TA
3684,53.0,1373,2,1,0,3,143,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,TA
14572,182.0,1530,3,1,0,3,144,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,GLQ,Gd,Gd
11796,59.0,847,4,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,Gd
7200,60.0,936,2,0,0,2,49,0,0,RM,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Gd,GLQ,TA,
7804,65.0,1122,4,2,0,2,431,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,BLQ,Gd,TA
10712,63.0,974,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Mn,BLQ,TA,
9900,90.0,1008,5,0,0,1,0,0,0,RM,Norm,GasW,Pave,Y,BrkTil,TA,TA,TA,TA,Mn,Unf,Fa,
9828,80.0,1128,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA
8773,57.0,916,3,1,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Av,Unf,TA,TA
6180,60.0,960,2,1,0,1,0,0,0,RM,Norm,GasA,Pave,N,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
9600,80.0,1032,3,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,TA,
6342,54.0,780,2,0,0,0,0,0,0,RL,Feedr,GasA,Pave,N,CBlock,TA,Gd,TA,TA,No,Unf,TA,
9819,,1567,2,2,0,2,264,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Gd,ALQ,Gd,TA
8731,98.0,915,3,1,0,2,0,126,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Fa,TA,TA,No,BLQ,TA,Gd
7350,60.0,952,2,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Mn,ALQ,TA,
10304,,780,4,1,0,2,448,0,0,RL,PosN,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,ALQ,Gd,TA
9965,77.0,1466,4,1,0,3,125,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,TA
9000,,1006,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,
12180,60.0,672,2,0,0,1,0,0,0,RL,Norm,Grav,Pave,N,BrkTil,TA,Fa,Gd,TA,No,BLQ,Fa,
6240,52.0,1042,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd
11200,,1298,3,1,0,2,165,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,No,GLQ,Gd,TA
12000,75.0,704,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Fa,Gd
5700,,572,2,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,Gd
9000,50.0,650,3,0,0,2,0,0,0,RM,Artery,GasA,Pave,Y,PConc,TA,Gd,TA,TA,No,ALQ,TA,
8280,57.0,932,2,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Gd,Gd
17755,134.0,1466,3,2,0,2,0,100,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Fa,Gd
14115,90.0,1073,2,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,Ex,Gd
5890,,816,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,Gd,Gd,TA,TA,Av,ALQ,TA,
13700,,864,4,2,0,2,60,273,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,ALQ,Gd,Gd
10768,90.0,1437,3,1,0,2,0,180,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,Gd,TA,Gd,ALQ,Gd,Fa
9350,85.0,1219,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,TA,TA,Gd,ALQ,Gd,Gd
